"company","hour","datetime","hourly_high_price"
"bynd","10","2021-05-11 10:59:00-04:00","106.46099853515625"
"bynd","10","2021-05-11 10:59:00-04:00","106.46099853515625"
"bynd","10","2021-05-11 10:59:00-04:00","106.46099853515625"
"bynd","10","2021-05-11 10:59:00-04:00","106.46099853515625"
"bynd","10","2021-05-11 10:59:00-04:00","106.46099853515625"
"bynd","10","2021-05-11 10:59:00-04:00","106.46099853515625"
"bynd","10","2021-05-11 10:59:00-04:00","106.46099853515625"
"bynd","10","2021-05-11 10:59:00-04:00","106.46099853515625"
"bynd","11","2021-05-11 11:56:00-04:00","107.69499969482422"
"bynd","11","2021-05-11 11:56:00-04:00","107.69499969482422"
"bynd","11","2021-05-11 11:56:00-04:00","107.69499969482422"
"bynd","11","2021-05-11 11:56:00-04:00","107.69499969482422"
"bynd","11","2021-05-11 11:56:00-04:00","107.69499969482422"
"bynd","11","2021-05-11 11:56:00-04:00","107.69499969482422"
"bynd","11","2021-05-11 11:56:00-04:00","107.69499969482422"
"bynd","11","2021-05-11 11:56:00-04:00","107.69499969482422"
"bynd","11","2021-05-11 11:56:00-04:00","107.69499969482422"
"bynd","11","2021-05-11 11:56:00-04:00","107.69499969482422"
"bynd","11","2021-05-11 11:56:00-04:00","107.69499969482422"
"bynd","11","2021-05-11 11:56:00-04:00","107.69499969482422"
"bynd","11","2021-05-11 11:56:00-04:00","107.69499969482422"
"bynd","11","2021-05-11 11:56:00-04:00","107.69499969482422"
"bynd","11","2021-05-11 11:56:00-04:00","107.69499969482422"
"bynd","11","2021-05-11 11:56:00-04:00","107.69499969482422"
"bynd","11","2021-05-11 11:56:00-04:00","107.69499969482422"
"bynd","11","2021-05-11 11:56:00-04:00","107.69499969482422"
"bynd","11","2021-05-11 11:56:00-04:00","107.69499969482422"
"bynd","11","2021-05-11 11:56:00-04:00","107.69499969482422"
"bynd","11","2021-05-11 11:56:00-04:00","107.69499969482422"
"bynd","11","2021-05-11 11:56:00-04:00","107.69499969482422"
"bynd","11","2021-05-11 11:56:00-04:00","107.69499969482422"
"bynd","11","2021-05-11 11:56:00-04:00","107.69499969482422"
"bynd","11","2021-05-11 11:56:00-04:00","107.69499969482422"
"bynd","11","2021-05-11 11:56:00-04:00","107.69499969482422"
"bynd","11","2021-05-11 11:56:00-04:00","107.69499969482422"
"bynd","11","2021-05-11 11:56:00-04:00","107.69499969482422"
"bynd","11","2021-05-11 11:56:00-04:00","107.69499969482422"
"bynd","11","2021-05-11 11:56:00-04:00","107.69499969482422"
"bynd","11","2021-05-11 11:56:00-04:00","107.69499969482422"
"bynd","11","2021-05-11 11:56:00-04:00","107.69499969482422"
"bynd","11","2021-05-11 11:56:00-04:00","107.69499969482422"
"bynd","11","2021-05-11 11:56:00-04:00","107.69499969482422"
"bynd","11","2021-05-11 11:56:00-04:00","107.69499969482422"
"bynd","11","2021-05-11 11:56:00-04:00","107.69499969482422"
"bynd","11","2021-05-11 11:56:00-04:00","107.69499969482422"
"bynd","11","2021-05-11 11:56:00-04:00","107.69499969482422"
"bynd","11","2021-05-11 11:56:00-04:00","107.69499969482422"
"bynd","11","2021-05-11 11:56:00-04:00","107.69499969482422"
"bynd","11","2021-05-11 11:56:00-04:00","107.69499969482422"
"bynd","11","2021-05-11 11:56:00-04:00","107.69499969482422"
"bynd","11","2021-05-11 11:56:00-04:00","107.69499969482422"
"bynd","11","2021-05-11 11:56:00-04:00","107.69499969482422"
"bynd","11","2021-05-11 11:56:00-04:00","107.69499969482422"
"bynd","11","2021-05-11 11:56:00-04:00","107.69499969482422"
"bynd","12","2021-05-11 12:59:00-04:00","108.83999633789062"
"bynd","12","2021-05-11 12:59:00-04:00","108.83999633789062"
"bynd","12","2021-05-11 12:59:00-04:00","108.83999633789062"
"bynd","12","2021-05-11 12:59:00-04:00","108.83999633789062"
"bynd","12","2021-05-11 12:59:00-04:00","108.83999633789062"
"bynd","12","2021-05-11 12:59:00-04:00","108.83999633789062"
"bynd","12","2021-05-11 12:59:00-04:00","108.83999633789062"
"bynd","12","2021-05-11 12:59:00-04:00","108.83999633789062"
"bynd","12","2021-05-11 12:59:00-04:00","108.83999633789062"
"bynd","12","2021-05-11 12:59:00-04:00","108.83999633789062"
"bynd","12","2021-05-11 12:59:00-04:00","108.83999633789062"
"bynd","12","2021-05-11 12:59:00-04:00","108.83999633789062"
"bynd","12","2021-05-11 12:59:00-04:00","108.83999633789062"
"bynd","12","2021-05-11 12:59:00-04:00","108.83999633789062"
"bynd","12","2021-05-11 12:59:00-04:00","108.83999633789062"
"bynd","12","2021-05-11 12:59:00-04:00","108.83999633789062"
"bynd","12","2021-05-11 12:59:00-04:00","108.83999633789062"
"bynd","12","2021-05-11 12:59:00-04:00","108.83999633789062"
"bynd","12","2021-05-11 12:59:00-04:00","108.83999633789062"
"bynd","12","2021-05-11 12:59:00-04:00","108.83999633789062"
"bynd","12","2021-05-11 12:59:00-04:00","108.83999633789062"
"bynd","12","2021-05-11 12:59:00-04:00","108.83999633789062"
"bynd","12","2021-05-11 12:59:00-04:00","108.83999633789062"
"bynd","12","2021-05-11 12:59:00-04:00","108.83999633789062"
"bynd","12","2021-05-11 12:59:00-04:00","108.83999633789062"
"bynd","12","2021-05-11 12:59:00-04:00","108.83999633789062"
"bynd","12","2021-05-11 12:59:00-04:00","108.83999633789062"
"bynd","12","2021-05-11 12:59:00-04:00","108.83999633789062"
"bynd","12","2021-05-11 12:59:00-04:00","108.83999633789062"
"bynd","12","2021-05-11 12:59:00-04:00","108.83999633789062"
"bynd","12","2021-05-11 12:59:00-04:00","108.83999633789062"
"bynd","12","2021-05-11 12:59:00-04:00","108.83999633789062"
"bynd","12","2021-05-11 12:59:00-04:00","108.83999633789062"
"bynd","12","2021-05-11 12:59:00-04:00","108.83999633789062"
"bynd","12","2021-05-11 12:59:00-04:00","108.83999633789062"
"bynd","12","2021-05-11 12:59:00-04:00","108.83999633789062"
"bynd","12","2021-05-11 12:59:00-04:00","108.83999633789062"
"bynd","12","2021-05-11 12:59:00-04:00","108.83999633789062"
"bynd","12","2021-05-11 12:59:00-04:00","108.83999633789062"
"bynd","12","2021-05-11 12:59:00-04:00","108.83999633789062"
"bynd","12","2021-05-11 12:59:00-04:00","108.83999633789062"
"bynd","12","2021-05-11 12:59:00-04:00","108.83999633789062"
"bynd","12","2021-05-11 12:59:00-04:00","108.83999633789062"
"bynd","12","2021-05-11 12:59:00-04:00","108.83999633789062"
"bynd","12","2021-05-11 12:59:00-04:00","108.83999633789062"
"bynd","12","2021-05-11 12:59:00-04:00","108.83999633789062"
"bynd","13","2021-05-11 13:45:00-04:00","110.66000366210938"
"bynd","13","2021-05-11 13:45:00-04:00","110.66000366210938"
"bynd","13","2021-05-11 13:45:00-04:00","110.66000366210938"
"bynd","13","2021-05-11 13:45:00-04:00","110.66000366210938"
"bynd","13","2021-05-11 13:45:00-04:00","110.66000366210938"
"bynd","13","2021-05-11 13:45:00-04:00","110.66000366210938"
"bynd","13","2021-05-11 13:45:00-04:00","110.66000366210938"
"bynd","13","2021-05-11 13:45:00-04:00","110.66000366210938"
"bynd","13","2021-05-11 13:45:00-04:00","110.66000366210938"
"bynd","13","2021-05-11 13:45:00-04:00","110.66000366210938"
"bynd","13","2021-05-11 13:45:00-04:00","110.66000366210938"
"bynd","13","2021-05-11 13:45:00-04:00","110.66000366210938"
"bynd","13","2021-05-11 13:45:00-04:00","110.66000366210938"
"bynd","13","2021-05-11 13:45:00-04:00","110.66000366210938"
"bynd","13","2021-05-11 13:45:00-04:00","110.66000366210938"
"bynd","13","2021-05-11 13:45:00-04:00","110.66000366210938"
"bynd","13","2021-05-11 13:45:00-04:00","110.66000366210938"
"bynd","13","2021-05-11 13:45:00-04:00","110.66000366210938"
"bynd","13","2021-05-11 13:45:00-04:00","110.66000366210938"
"bynd","13","2021-05-11 13:45:00-04:00","110.66000366210938"
"bynd","13","2021-05-11 13:45:00-04:00","110.66000366210938"
"bynd","13","2021-05-11 13:45:00-04:00","110.66000366210938"
"bynd","13","2021-05-11 13:45:00-04:00","110.66000366210938"
"bynd","13","2021-05-11 13:45:00-04:00","110.66000366210938"
"bynd","13","2021-05-11 13:45:00-04:00","110.66000366210938"
"bynd","13","2021-05-11 13:45:00-04:00","110.66000366210938"
"bynd","13","2021-05-11 13:45:00-04:00","110.66000366210938"
"bynd","13","2021-05-11 13:45:00-04:00","110.66000366210938"
"bynd","13","2021-05-11 13:45:00-04:00","110.66000366210938"
"bynd","13","2021-05-11 13:45:00-04:00","110.66000366210938"
"bynd","13","2021-05-11 13:45:00-04:00","110.66000366210938"
"bynd","13","2021-05-11 13:45:00-04:00","110.66000366210938"
"bynd","13","2021-05-11 13:45:00-04:00","110.66000366210938"
"bynd","13","2021-05-11 13:45:00-04:00","110.66000366210938"
"bynd","13","2021-05-11 13:45:00-04:00","110.66000366210938"
"bynd","13","2021-05-11 13:45:00-04:00","110.66000366210938"
"bynd","13","2021-05-11 13:45:00-04:00","110.66000366210938"
"bynd","13","2021-05-11 13:45:00-04:00","110.66000366210938"
"bynd","13","2021-05-11 13:45:00-04:00","110.66000366210938"
"bynd","13","2021-05-11 13:45:00-04:00","110.66000366210938"
"bynd","13","2021-05-11 13:45:00-04:00","110.66000366210938"
"bynd","13","2021-05-11 13:45:00-04:00","110.66000366210938"
"bynd","13","2021-05-11 13:45:00-04:00","110.66000366210938"
"bynd","13","2021-05-11 13:45:00-04:00","110.66000366210938"
"bynd","13","2021-05-11 13:45:00-04:00","110.66000366210938"
"bynd","13","2021-05-11 13:45:00-04:00","110.66000366210938"
"bynd","14","2021-05-11 14:49:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:49:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:49:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:49:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:49:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:49:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:49:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:49:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:49:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:49:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:49:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:49:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:49:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:49:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:49:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:49:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:49:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:49:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:49:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:49:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:49:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:49:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:49:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:49:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:49:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:49:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:49:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:49:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:49:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:49:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:49:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:49:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:49:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:49:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:49:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:49:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:49:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:49:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:49:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:49:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:49:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:49:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:49:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:49:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:49:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:49:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:50:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:50:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:50:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:50:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:50:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:50:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:50:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:50:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:50:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:50:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:50:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:50:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:50:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:50:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:50:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:50:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:50:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:50:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:50:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:50:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:50:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:50:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:50:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:50:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:50:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:50:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:50:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:50:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:50:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:50:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:50:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:50:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:50:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:50:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:50:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:50:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:50:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:50:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:50:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:50:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:50:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:50:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:50:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:50:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:50:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:50:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:53:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:53:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:53:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:53:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:53:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:53:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:53:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:53:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:53:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:53:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:53:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:53:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:53:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:53:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:53:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:53:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:53:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:53:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:53:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:53:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:53:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:53:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:53:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:53:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:53:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:53:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:53:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:53:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:53:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:53:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:53:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:53:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:53:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:53:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:53:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:53:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:53:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:53:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:53:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:53:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:53:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:53:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:53:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:53:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:53:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:53:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:54:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:54:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:54:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:54:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:54:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:54:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:54:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:54:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:54:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:54:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:54:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:54:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:54:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:54:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:54:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:54:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:54:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:54:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:54:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:54:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:54:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:54:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:54:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:54:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:54:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:54:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:54:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:54:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:54:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:54:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:54:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:54:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:54:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:54:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:54:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:54:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:54:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:54:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:54:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:54:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:54:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:54:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:54:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:54:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:54:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:54:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:55:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:55:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:55:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:55:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:55:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:55:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:55:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:55:00-04:00","110.69999694824219"
"bynd","14","2021-05-11 14:55:00-04:00","110.69999694824219"
